iteration,bound,simulation_value,num_cuts_generated,wall_time_s,has_converged
2819,1.3427475659261522e8,3.17061891624071e7,6,0.07191801071166992,false
2820,1.3427522155440494e8,2.4703458589528987e8,40,0.3696911334991455,false
2821,1.3427522155440503e8,3.3685628890626132e6,1,0.018399953842163086,false
2822,1.3427522155441618e8,6.737519435774818e6,2,0.028738975524902344,false
2823,1.342758201093436e8,1.7096518473421305e7,4,0.05405998229980469,false
2824,1.342758322377161e8,3.3685836100000143e6,1,0.018903017044067383,false
2825,1.3427606801297078e8,2.1723178163533825e8,22,0.1856369972229004,false
2826,1.3427631942876962e8,2.5255986613669917e7,8,0.08270502090454102,false
2827,1.3427643988345334e8,6.872481557856739e6,2,0.02941608428955078,false
2828,1.342767018530124e8,1.098681878386204e7,3,0.03873586654663086,false
2829,1.342776976813815e8,7.96244773497473e7,15,0.15624594688415527,false
2830,1.342785646227152e8,2.5729007748215106e8,36,0.32266807556152344,false
2831,1.3427896348195103e8,3.3685836099999994e6,1,0.018505096435546875,false
2832,1.3428039314602616e8,1.3749391699580377e8,26,0.25093603134155273,false
2833,1.3428080767206097e8,3.1722778073522136e7,7,0.08203482627868652,false
2834,1.342818598392186e8,7.404227887542978e7,14,0.1381239891052246,false
2835,1.3428400432362914e8,4.4723650355339974e7,7,0.0701589584350586,false
2836,1.3428404451541984e8,1.825542451965162e7,5,0.06174302101135254,false
2837,1.3428421069256034e8,8.496477622744481e7,12,0.12391209602355957,false
2838,1.3428459410421503e8,5.192899462471324e7,8,0.07620406150817871,false
2839,1.342846554240526e8,1.8103677317542315e7,5,0.06073403358459473,false
2840,1.342846575208125e8,5.58106619136115e7,15,0.14176082611083984,false
2841,1.3428578744772628e8,2.311826258899793e7,6,0.06499600410461426,false
2842,1.3428606716506466e8,1.5157250386487603e7,4,0.04799604415893555,false
2843,1.3428607124328783e8,6.649023901643276e6,2,0.02925705909729004,false
2844,1.3428667142876202e8,3.2122721277592868e7,6,0.06808996200561523,false
2845,1.3428707557228115e8,2.414387742989604e7,7,0.06708407402038574,false
2846,1.3428707557228115e8,3.5162721705476344e6,1,0.018613815307617188,false
2847,1.3428707557228115e8,3.3685836099999994e6,1,0.017841100692749023,false
2848,1.3428725661593226e8,1.3530801301163152e7,4,0.04850006103515625,false
2849,1.3428730273293522e8,1.933694707638678e7,4,0.04599905014038086,false
2850,1.3428771645167777e8,7.880824682776192e7,15,0.15181589126586914,false
2851,1.3428771645167774e8,3.3685836099999994e6,1,0.018049001693725586,false
2852,1.3428797956922975e8,5.754642308736241e7,13,0.1297929286956787,false
2853,1.3428843195439234e8,7.588482110000014e6,2,0.029270172119140625,false
2854,1.3428998362776363e8,3.3796013973920435e7,7,0.0716090202331543,false
2855,1.3429004168944398e8,3.435332379638708e7,9,0.12475991249084473,false
2856,1.3429025840510058e8,4.846417024447994e7,9,0.09946703910827637,false
2857,1.3429032078194538e8,8.256125043987703e7,19,0.17708897590637207,false
2858,1.3429032589976397e8,5.6449869908058584e7,12,0.12073087692260742,false
2859,1.3429123898944175e8,3.2806732135940492e7,7,0.08008408546447754,false
2860,1.3429125551500496e8,3.3685836100000143e6,1,0.018800020217895508,false
2861,1.34292140955583e8,1.1092142435337812e7,3,0.040452003479003906,false
2862,1.3429226007350406e8,2.1457333272853434e7,5,0.05776405334472656,false
2863,1.342937232472552e8,1.3508708755803585e7,4,0.050477027893066406,false
2864,1.3429539406703144e8,4.49466401135066e7,12,0.10974979400634766,false
2865,1.3429558837598452e8,2.76197932702671e7,5,0.0596771240234375,false
2866,1.3429583942068607e8,1.8501710321647733e7,4,0.05088496208190918,false
2867,1.342959931738213e8,1.748103295842111e7,4,0.05359697341918945,false
2868,1.342962101620271e8,6.737264439766109e6,2,0.030298948287963867,false
2869,1.3429624162047663e8,6.647065380309492e6,2,0.032198190689086914,false
2870,1.3429634837521255e8,1.544376875417667e8,23,0.18280482292175293,false
2871,1.3429658510174578e8,1.463792776095298e7,3,0.043929100036621094,false
2872,1.342973119298785e8,2.5050603785317934e8,43,0.4156520366668701,false
2873,1.3429760907588685e8,1.99336922702381e7,4,0.052993059158325195,false
2874,1.3429762646164662e8,1.3279694044381812e7,4,0.05235886573791504,false
2875,1.342977150753379e8,4.023264990305355e7,12,0.10825490951538086,false
2876,1.3429774051372448e8,1.5701566952275991e7,4,0.049070119857788086,false
2877,1.3429796448253214e8,3.2975317892730802e7,9,0.0916891098022461,false
2878,1.3429797836804584e8,3.609372276902154e7,9,0.09137082099914551,false
2879,1.3429797836804584e8,3.499009610547632e6,1,0.019495010375976562,false
2880,1.3429801073526457e8,1.5747181718336299e7,5,0.05640816688537598,false
2881,1.342980537444049e8,6.753867979683369e6,2,0.029591798782348633,false
2882,1.3429806700290263e8,3.3685836100000143e6,1,0.018874168395996094,false
2883,1.3429907357026073e8,3.933967902418102e7,11,0.09924483299255371,false
2884,1.3429912440278313e8,1.7715501095085353e7,5,0.05950617790222168,false
2885,1.3429984929703203e8,7.342432185195982e7,21,0.18792390823364258,false
2886,1.3429996412648132e8,1.2759686581221558e8,28,0.2713189125061035,false
2887,1.343003738778484e8,2.8153910859895587e7,7,0.07987403869628906,false
2888,1.343005768156556e8,7.870599994063602e7,25,0.2183539867401123,false
2889,1.343007230750878e8,6.75359624000001e6,2,0.030750036239624023,false
2890,1.3430153040035972e8,8.396952742557287e7,11,0.09273910522460938,false
2891,1.3430160871170595e8,8.869512280859247e7,21,0.21096396446228027,false
2892,1.3430176223240757e8,7.525067639652303e7,15,0.1546800136566162,false
2893,1.343019549305988e8,4.282567983293371e7,9,0.1055459976196289,false
2894,1.3430249919116127e8,1.695945320719421e7,4,0.053479909896850586,false
2895,1.343034821034456e8,1.947244797375855e7,4,0.0528559684753418,false
2896,1.343036854112845e8,8.509589959453267e7,20,0.18882107734680176,false
2897,1.3430369670474818e8,1.0272489537210435e7,3,0.042356014251708984,false
2898,1.3430378058955276e8,1.2029395711605082e8,17,0.15988802909851074,false
2899,1.3430378058955276e8,3.3685836100000143e6,1,0.018301010131835938,false
2900,1.3430378058955276e8,3.3685836099999994e6,1,0.018025875091552734,false
2901,1.3430390218275473e8,6.73734551318498e6,2,0.029746055603027344,false
2902,1.343042214815271e8,2.2472549803867117e7,8,0.07390499114990234,false
2903,1.343042782428938e8,2.451594839005345e7,6,0.07002496719360352,false
2904,1.343043246682176e8,1.3138301322096393e7,4,0.04998302459716797,false
2905,1.3430458032533938e8,3.3524608662222028e7,8,0.07820010185241699,false
2906,1.3430464036983082e8,2.9710340886173755e7,7,0.0824129581451416,false
2907,1.3430532698763704e8,1.8066905608551905e7,6,0.06767606735229492,false
2908,1.3430562214478174e8,5.732159404772532e7,14,0.12552595138549805,false
2909,1.3430612762771234e8,1.4468214896132708e7,3,0.04278993606567383,false
2910,1.3430624389023128e8,1.3172877879444122e7,3,0.04148697853088379,false
2911,1.343063175742005e8,1.9200197491689906e7,6,0.06476807594299316,false
2912,1.3430743429143882e8,4.805873671494341e7,10,0.09378504753112793,false
2913,1.343074601810623e8,5.483642422861451e7,13,0.1273179054260254,false
2914,1.3430774467421335e8,3.764257877728659e7,13,0.11630988121032715,false
2915,1.3430774467421338e8,3.3685836099999994e6,1,0.019073009490966797,false
2916,1.343084545048837e8,1.6360236470762312e7,3,0.042340993881225586,false
2917,1.3430849377912113e8,6.928543174141198e6,2,0.029836177825927734,false
2918,1.343085101294601e8,6.3040892470898196e7,14,0.14451098442077637,false
2919,1.3430985521210065e8,2.7750963722061425e7,7,0.07924103736877441,false
2920,1.3431003059134108e8,1.2548044872717008e7,4,0.048375844955444336,false
2921,1.3431011783772126e8,2.9632822852447465e7,8,0.08200716972351074,false
2922,1.34310224212582e8,7.715552690825135e7,12,0.10733580589294434,false
2923,1.343105754897774e8,1.3276507468769029e7,4,0.04707002639770508,false
2924,1.3431063752632126e8,3.385118169999987e6,1,0.019010066986083984,false
2925,1.3431107941004577e8,3.947096379701334e7,8,0.08538103103637695,false
2926,1.3431184778050977e8,9.676999958620882e7,15,0.1567840576171875,false
2927,1.3431191977061757e8,7.403017643478218e7,12,0.12055802345275879,false
2928,1.3431215423307928e8,2.9871067665989637e7,6,0.06430578231811523,false
2929,1.3431218829635763e8,3.385118169999987e6,1,0.019681215286254883,false
2930,1.3431234808395877e8,2.983199244894226e7,8,0.08605289459228516,false
2931,1.3431244956900233e8,8.800207661154747e6,2,0.03300809860229492,false
2932,1.3431262062185633e8,3.499009610547632e6,1,0.01952385902404785,false
2933,1.3431268550558877e8,1.5874945983054262e8,28,0.26876091957092285,false
2934,1.3431268550558865e8,3.3685836099999994e6,1,0.019366025924682617,false
2935,1.3431269538583574e8,2.3142634663489267e7,8,0.07909607887268066,false
2936,1.3431277250338534e8,4.7577888131708056e7,8,0.09420394897460938,false
2937,1.3431280582286894e8,8.571925738713686e7,21,0.20406007766723633,false
2938,1.343128900308928e8,2.9543153085415825e7,11,0.08712100982666016,false
2939,1.3431300640718162e8,1.3380744752490163e7,4,0.04966902732849121,false
2940,1.3431302209995365e8,4.6247211713240504e7,9,0.1045989990234375,false
2941,1.3431307859833118e8,6.737231497613683e6,2,0.030981063842773438,false
2942,1.343131436874991e8,7.994001650779682e7,16,0.1649789810180664,false
2943,1.3431320342663187e8,2.500639925023353e7,8,0.08284497261047363,false
2944,1.343135775403423e8,1.7722309791447666e8,23,0.2212820053100586,false
2945,1.3431406826044315e8,1.818975880954002e7,6,0.06720590591430664,false
2946,1.3431432058914247e8,5.533732881978831e7,10,0.10641002655029297,false
2947,1.3431450523879668e8,6.754169159755498e6,2,0.030781984329223633,false
2948,1.34314577174538e8,8.022460249155118e7,25,0.2253260612487793,false
2949,1.343146170016352e8,6.77055263688913e6,2,0.030313968658447266,false
2950,1.34314658401909e8,9.23181566651865e7,15,0.16191887855529785,false
2951,1.3431473354697055e8,2.8846725223149e7,6,0.0749671459197998,false
2952,1.3431478897265998e8,3.385118169999987e6,1,0.020192861557006836,false
2953,1.3431478897265998e8,3.3685836100000143e6,1,0.02028799057006836,false
2954,1.3431490517381826e8,2.7898490334171593e7,7,0.07481122016906738,false
2955,1.343153757419075e8,4.31042565692423e7,9,0.08510684967041016,false
2956,1.3431557939155206e8,4.81289156543276e7,12,0.11760902404785156,false
2957,1.3431564234233838e8,6.737404556715891e6,2,0.03040909767150879,false
2958,1.3431597507499504e8,3.3685836100000143e6,1,0.0195770263671875,false
2959,1.3431599875719562e8,2.412626301038383e7,6,0.06753087043762207,false
2960,1.3431607004021263e8,1.4488514380000025e7,3,0.0457761287689209,false
2961,1.3431609206978762e8,1.5799301877403885e7,4,0.053392887115478516,false
2962,1.3431612297487143e8,3.063827952644761e7,10,0.09573507308959961,false
2963,1.3431613928948402e8,5.099549197150409e7,11,0.11068391799926758,false
2964,1.3431626396736705e8,6.7382984356532395e6,2,0.03071308135986328,false
2965,1.3431626491930243e8,1.4949999923553973e7,5,0.05746197700500488,false
2966,1.3431631695066795e8,3.607054986273858e7,9,0.09923505783081055,false
2967,1.3431689656456095e8,7.152477715254694e6,2,0.03575587272644043,false
2968,1.3431735697333038e8,6.753995464321971e6,2,0.03419208526611328,false
2969,1.3431753491413847e8,3.161858110474433e7,6,0.0683279037475586,false
2970,1.3431755835921973e8,2.07960927366831e7,4,0.056030988693237305,false
2971,1.34319746132046e8,5.661237085842809e7,10,0.10489106178283691,false
2972,1.3431989767065635e8,1.1232265817944641e8,28,0.27480387687683105,false
2973,1.3432316305831662e8,2.1144305491673917e7,4,0.05106401443481445,false
2974,1.343232121194988e8,1.032464346471534e8,20,0.21384620666503906,false
2975,1.343233434267936e8,1.0768757487084752e8,11,0.10144186019897461,false
2976,1.3432429997762266e8,2.1054158479791752e8,23,0.1985490322113037,false
2977,1.343252910216553e8,1.3713554977947444e7,3,0.04590892791748047,false
2978,1.3432599693430662e8,1.491984847461869e8,35,0.3287220001220703,false
2979,1.3432632349425438e8,4.493029634493595e7,10,0.11467909812927246,false
2980,1.3432646721581492e8,1.4805557788523838e7,5,0.05624890327453613,false
2981,1.3432657170218763e8,4.285023790666501e7,12,0.10908007621765137,false
2982,1.3432747220562455e8,8.70796377918127e7,20,0.20522093772888184,false
2983,1.3432755820589894e8,2.2394706492141277e7,7,0.07621192932128906,false
2984,1.3432759080699587e8,6.774862009212434e6,2,0.0326540470123291,false
2985,1.3432759080699584e8,3.385118169999987e6,1,0.019703149795532227,false
2986,1.343281710047195e8,4.664921902362317e7,9,0.10508084297180176,false
2987,1.3432857534001336e8,3.385118169999987e6,1,0.01990509033203125,false
2988,1.3432956065251216e8,7.575843710000008e6,2,0.03247404098510742,false
2989,1.3432974906694117e8,1.8449069582332596e7,5,0.059146881103515625,false
2990,1.3432986334143505e8,5.488697931811266e7,16,0.15926218032836914,false
2991,1.343306359819463e8,1.2149013308456153e7,3,0.04233884811401367,false
2992,1.34330698121423e8,9.540340272283988e7,23,0.22278094291687012,false
2993,1.3433084944668078e8,6.139128926663718e7,12,0.1150360107421875,false
2994,1.343310510682956e8,6.737345558314413e6,2,0.03347516059875488,false
2995,1.3433106395836052e8,3.3387330928527907e7,10,0.10762882232666016,false
2996,1.3433148074032325e8,4.6322149073713675e7,15,0.14275121688842773,false
2997,1.3433347725472462e8,6.019076100998759e7,20,0.1780397891998291,false
2998,1.343336999340233e8,1.4663958533860654e7,5,0.05930519104003906,false
2999,1.3433372882828194e8,1.1492610790442511e7,3,0.04457283020019531,false
3000,1.3433401156378716e8,4.7249384099216014e7,12,0.12004613876342773,false
3001,1.3433514782814616e8,4.184626790492448e7,8,0.08978700637817383,false
3002,1.3433591203621256e8,1.1237205235136834e8,21,0.21518397331237793,false
3003,1.343369825194451e8,3.619095679686603e7,9,0.09871602058410645,false
3004,1.343371857174221e8,1.0106581665242225e7,3,0.04201698303222656,false
3005,1.3433722150846884e8,1.1079226873259455e7,3,0.04416298866271973,false
3006,1.343375002065456e8,2.1051325816093832e7,6,0.06799602508544922,false
3007,1.343377799475973e8,3.1305951301121384e7,6,0.07672786712646484,false
3008,1.3433895344659314e8,3.159408313484502e7,7,0.0777730941772461,false
3009,1.3433936454820132e8,7.856060370000005e6,2,0.031529903411865234,false
3010,1.3433936454820132e8,3.385118169999987e6,1,0.019605159759521484,false
3011,1.3433977354323006e8,3.385118169999987e6,1,0.01947498321533203,false
3012,1.3433983116591486e8,3.567622034476246e7,11,0.10651087760925293,false
3013,1.343398609181379e8,9.477627858929932e6,3,0.03963494300842285,false
3014,1.343399835236077e8,7.696793425464077e7,23,0.20249700546264648,false
3015,1.343411038264365e8,2.0531299148981154e7,4,0.05197405815124512,false
3016,1.3434221148016885e8,3.5453219849752605e7,10,0.0994410514831543,false
3017,1.3434266649279517e8,3.499009610547632e6,1,0.02061009407043457,false
3018,1.343426689870581e8,1.0106270505194142e7,3,0.041371822357177734,false
3019,1.343428409003733e8,2.1491533648022607e7,6,0.07434296607971191,false
3020,1.3434289269004118e8,3.385118169999987e6,1,0.022553205490112305,false
3021,1.3434300889447471e8,3.613886645902933e7,11,0.10645294189453125,false
3022,1.3434303842955428e8,2.83126467394661e7,8,0.08403587341308594,false
3023,1.3434319553803018e8,7.196723683156113e7,18,0.1802361011505127,false
3024,1.3434326880767512e8,6.450731143092185e7,19,0.17301702499389648,false
3025,1.343433205753339e8,3.3685836100000143e6,1,0.020947933197021484,false
3026,1.3434355946628347e8,1.6980594083749086e7,4,0.05636000633239746,false
3027,1.343437555834076e8,3.544279081844039e7,11,0.10023307800292969,false
3028,1.343437986759521e8,1.3708694032102406e7,3,0.046560049057006836,false
3029,1.3434408005435827e8,1.1677266985508367e7,3,0.041252851486206055,false
3030,1.3434503406174734e8,2.5184622663240463e7,5,0.0614011287689209,false
3031,1.3434509090087277e8,8.874857755416314e7,16,0.18201184272766113,false
3032,1.343452496251924e8,4.769295796151057e7,9,0.0996401309967041,false
3033,1.343455623827242e8,1.3369155328888535e7,4,0.050276994705200195,false
3034,1.3434572133585858e8,2.6827429890858933e7,7,0.08318805694580078,false
3035,1.3434656351768705e8,3.511382578462273e7,6,0.06507277488708496,false
3036,1.343465810307229e8,3.3541764387764364e7,6,0.07605099678039551,false
3037,1.3434672575391498e8,1.2513120839096487e7,3,0.043493032455444336,false
3038,1.3434691417531836e8,6.737168533749491e6,2,0.030682086944580078,false
3039,1.3434729332113332e8,1.6296469662076405e8,22,0.21948003768920898,false
3040,1.343474448484354e8,4.1473304692552686e7,13,0.1253359317779541,false
3041,1.3434755881560153e8,1.2513764268456131e7,3,0.04352092742919922,false
3042,1.3434761484131885e8,7.327359078870301e7,12,0.12471318244934082,false
3043,1.3434775728490284e8,5.142660927320045e7,11,0.11555981636047363,false
3044,1.3434805393987757e8,2.0525398326442406e7,6,0.06970715522766113,false
3045,1.3434805393987757e8,6.737061679999992e6,2,0.03187704086303711,false
3046,1.3434822326098335e8,3.385118169999987e6,1,0.019821882247924805,false
3047,1.3434836516237682e8,6.737345513184994e6,2,0.030384063720703125,false
3048,1.343489087455431e8,2.128641348319578e7,4,0.058647871017456055,false
3049,1.343490842512472e8,2.0649846835083246e7,5,0.06023716926574707,false
3050,1.3434914944321594e8,1.148644956680195e7,3,0.0420079231262207,false
3051,1.3434979833859754e8,2.147386971364735e7,6,0.07224392890930176,false
3052,1.3435006433916852e8,8.134139995282024e6,2,0.030725955963134766,false
3053,1.343500646258114e8,2.5292534964328453e7,8,0.08050107955932617,false
3054,1.3435007264586154e8,5.959599431285171e7,13,0.13052606582641602,false
3055,1.3435051124248707e8,4.570124706854233e7,8,0.09074592590332031,false
3056,1.34350512276695e8,3.2768295035167336e6,1,0.019644975662231445,false
3057,1.3435086677142704e8,4.432382478981173e7,11,0.11404800415039062,false
3058,1.343510477907155e8,1.7866603346158746e8,33,0.33524608612060547,false
3059,1.3435104806456795e8,3.293191667134896e6,1,0.019316911697387695,false
3060,1.3435110593896443e8,4.293928819359854e7,8,0.09226512908935547,false
3061,1.3435156815509036e8,6.765247659414619e7,13,0.1263430118560791,false
3062,1.3435270585146818e8,1.406853886829269e7,4,0.05360603332519531,false
3063,1.3435313163261613e8,6.897128960000008e6,2,0.032089948654174805,false
3064,1.3435313163261616e8,3.3685836100000143e6,1,0.018889904022216797,false
3065,1.343538264465525e8,7.593139019443959e6,2,0.032340049743652344,false
3066,1.3435406143378216e8,1.402189519103603e7,4,0.05109095573425293,false
3067,1.343547474131007e8,9.39967151686607e7,22,0.2225351333618164,false
3068,1.343548824827584e8,9.381920153562003e7,25,0.23504996299743652,false
3069,1.3435545023774964e8,4.783787671666424e7,13,0.11880898475646973,false
3070,1.3435556953122935e8,6.737519435774803e6,2,0.030853986740112305,false
3071,1.343563853427978e8,3.385118169999987e6,1,0.019235849380493164,false
3072,1.3435699589188296e8,1.1859595433569252e7,3,0.041535139083862305,false
3073,1.343573486337083e8,3.3685836100000143e6,1,0.01953601837158203,false
3074,1.34357351187316e8,4.824928116262546e7,10,0.11062192916870117,false
3075,1.3435820362001577e8,3.500700930547632e7,10,0.09474802017211914,false
3076,1.34358498104528e8,5.658235770345016e7,11,0.0956110954284668,false
3077,1.3435877741582716e8,3.342712871963671e7,6,0.07649493217468262,false
3078,1.3435887324091727e8,4.352438642432603e7,10,0.1075739860534668,false
3079,1.3435891672152892e8,1.5317238210615864e8,31,0.3142249584197998,false
3080,1.343590110693319e8,1.012230086808309e7,3,0.04224801063537598,false
3081,1.3435942510586587e8,1.0151790475062011e8,22,0.18869400024414062,false
3082,1.343599038315984e8,1.8807861222878426e7,5,0.06409502029418945,false
3083,1.3435993197863427e8,3.0836918156407863e7,8,0.0933830738067627,false
3084,1.3436005275836205e8,4.920353928748122e7,8,0.08859896659851074,false
3085,1.3436031830594686e8,7.957129229999989e6,2,0.032232046127319336,false
3086,1.3436059880562606e8,1.6767672109279618e7,4,0.055632829666137695,false
3087,1.3436065105706114e8,5.714579561816929e7,16,0.1716010570526123,false
3088,1.3436093413121134e8,1.2296125777067018e8,22,0.2279679775238037,false
3089,1.343610213988296e8,1.0692319223028475e8,20,0.20989012718200684,false
3090,1.3436102139882964e8,3.3685836100000143e6,1,0.019887924194335938,false
3091,1.3436115350172654e8,1.957291105073881e7,5,0.06158590316772461,false
3092,1.3436162384370342e8,6.6763912384967566e7,13,0.14019203186035156,false
3093,1.3436185457740957e8,2.4431950734390482e7,6,0.07177996635437012,false
3094,1.343622494686524e8,3.6612037195058286e7,6,0.0665750503540039,false
3095,1.3436233889262554e8,1.670982165476355e7,4,0.05403709411621094,false
3096,1.3436309972130147e8,1.6173590548998553e8,38,0.38311290740966797,false
3097,1.343633609737747e8,2.391824750695473e7,6,0.07146310806274414,false
3098,1.3436357775148013e8,1.3895970986479e7,4,0.05188798904418945,false
3099,1.3436374147965845e8,9.376626157561114e7,16,0.17619085311889648,false
3100,1.3436379725283262e8,1.010646613315463e7,3,0.04132819175720215,false
3101,1.343652996052467e8,1.7660402772173524e7,4,0.05285191535949707,false
3102,1.3436535326644346e8,1.2612049490700369e8,24,0.24388504028320312,false
3103,1.3436536683103478e8,5.048298863734496e7,13,0.13612985610961914,false
3104,1.3436606438946193e8,8.083763611686999e7,16,0.1771681308746338,false
3105,1.3436616831823343e8,1.5664083470723897e7,4,0.05442404747009277,false
3106,1.3436635991524467e8,8.24682192092918e7,17,0.18065381050109863,false
3107,1.3436724558902854e8,7.553166126752749e7,14,0.15519309043884277,false
3108,1.3436747181535703e8,9.409949481075478e7,19,0.19813108444213867,false
3109,1.34367517941767e8,4.4568592989108175e7,15,0.14666199684143066,false
3110,1.343675235455037e8,1.8416274802035064e7,6,0.0670309066772461,false
3111,1.343676854881871e8,2.430906332502222e7,6,0.0764169692993164,false
3112,1.3436784392829037e8,7.28011714249463e7,20,0.20654916763305664,false
3113,1.343683518083266e8,1.2236552164119765e7,4,0.05182290077209473,false
3114,1.3436840834949747e8,1.5733169309870914e7,5,0.058827877044677734,false
3115,1.3436882141112444e8,7.875206707336155e7,17,0.18369817733764648,false
3116,1.3436894285314745e8,3.385118169999987e6,1,0.020489931106567383,false
3117,1.343690509335616e8,3.411375240515703e7,7,0.08472609519958496,false
3118,1.3436906920488715e8,2.048045980586198e7,6,0.07760500907897949,false
3119,1.3436929448541397e8,1.0112894933329225e7,3,0.0420989990234375,false
3120,1.343698203612519e8,2.6602093592611834e7,9,0.09375381469726562,false
3121,1.3436984874891245e8,1.0486279864081234e7,3,0.04588007926940918,false
3122,1.3437033866150007e8,2.5547364255461589e8,41,0.40047693252563477,false
3123,1.343703760478422e8,4.595074989640638e7,13,0.13631105422973633,false
3124,1.343703760478422e8,3.385118169999987e6,1,0.020766019821166992,false
3125,1.3437037678246936e8,6.770203157856733e6,2,0.032727956771850586,false
3126,1.3437037678246936e8,3.3685628890625983e6,1,0.01930403709411621,false
3127,1.3437144251378995e8,4.441262451119062e7,7,0.10808205604553223,false
3128,1.3437155227040634e8,2.4677328845228314e7,6,0.07897806167602539,false
3129,1.3437275504925713e8,1.683332009233764e7,4,0.05267786979675293,false
3130,1.3437319283098954e8,1.1502603438738048e7,3,0.040754079818725586,false
3131,1.343734802876121e8,5.588323974159187e7,9,0.11027193069458008,false
3132,1.3437349002931303e8,6.753940237473622e6,2,0.033663034439086914,false
3133,1.34373897647933e8,5.845467120632696e7,10,0.11266708374023438,false
3134,1.34374052549939e8,1.4691299782126874e7,4,0.05348086357116699,false
3135,1.34374052549939e8,3.385118169999987e6,1,0.020318984985351562,false
3136,1.3437407405238774e8,3.1999527439568132e7,9,0.09963107109069824,false
3137,1.3437412194829476e8,1.5918845456345823e8,33,0.3447549343109131,false
3138,1.343742904850142e8,2.9535627824462816e7,7,0.08669495582580566,false
3139,1.3437537366163754e8,2.071710058602652e7,6,0.07328009605407715,false
3140,1.343755624057128e8,1.7297888029402852e7,4,0.05298209190368652,false
3141,1.3437627176758888e8,2.952672336732754e7,7,0.08394193649291992,false
3142,1.3437641333969826e8,6.773752927765101e6,2,0.03550887107849121,false
3143,1.3437644323715463e8,6.770130799999982e6,2,0.032955169677734375,false
3144,1.3437664041674316e8,1.329685037377353e7,4,0.05232691764831543,false
3145,1.3437679433685538e8,1.4409083312457722e8,23,0.2358410358428955,false
3146,1.343776286029979e8,3.499009610547632e6,1,0.020498037338256836,false
3147,1.34377697874078e8,5.4305981166942716e7,11,0.11774086952209473,false
3148,1.34377697874078e8,3.3685836100000143e6,1,0.01980304718017578,false
3149,1.3437773226820803e8,2.5612782066559866e7,5,0.06658411026000977,false
3150,1.3437775705707914e8,1.0017632449266732e7,3,0.04439496994018555,false
3151,1.3437800940438467e8,4.272208034516674e7,9,0.09838199615478516,false
3152,1.3437854291389513e8,1.2744162426280886e7,3,0.04876899719238281,false
3153,1.3437878244761142e8,6.737519435774803e6,2,0.03424382209777832,false
3154,1.3437939278046212e8,3.385118169999987e6,1,0.020373106002807617,false
3155,1.3437978243545577e8,2.917850652580437e7,5,0.06283211708068848,false
3156,1.3437993454555395e8,2.9809355799760938e7,9,0.09961390495300293,false
3157,1.34380357042938e8,2.112147879650117e8,38,0.39345502853393555,false
3158,1.3438038721114087e8,4.914946300395998e7,13,0.11872506141662598,false
3159,1.3438041162959757e8,1.014767310861969e7,3,0.045475006103515625,false
3160,1.343805167204681e8,4.062527914847243e7,13,0.12005281448364258,false
3161,1.343812741442215e8,2.015505787954274e7,4,0.055371999740600586,false
3162,1.343821578719891e8,7.034001224428242e7,15,0.16387295722961426,false
3163,1.3438301125436166e8,4.452451699452995e7,9,0.09305310249328613,false
3164,1.3438315825187504e8,2.3045536364797443e7,5,0.06420397758483887,false
3165,1.34384093199929e8,1.4476665115913928e7,4,0.0540471076965332,false
3166,1.3438531224490142e8,3.9547721491161585e7,11,0.11228203773498535,false
3167,1.343861689964449e8,3.2897690918390244e7,10,0.09925079345703125,false
3168,1.343862490198505e8,6.8559280241236985e6,2,0.03266620635986328,false
3169,1.3438642988319063e8,4.828973952940562e7,12,0.12626290321350098,false
3170,1.3438642988319063e8,3.385118169999987e6,1,0.02108597755432129,false
3171,1.3438650703561452e8,1.2418535265303531e8,16,0.16695404052734375,false
3172,1.3438651739368707e8,1.452842499190189e7,5,0.05878305435180664,false
3173,1.3438658089093062e8,6.3021977154147e7,12,0.13352203369140625,false
3174,1.3438724380595568e8,1.1474475885710001e7,3,0.0446009635925293,false
3175,1.3438731889387673e8,2.114787186989615e8,41,0.4241788387298584,false
3176,1.343875531858588e8,2.4222231361842662e7,6,0.07831096649169922,false
3177,1.3438777087419465e8,8.672957414588603e7,13,0.13881611824035645,false
3178,1.343880806267699e8,2.2434343665963173e7,5,0.06520891189575195,false
3179,1.3438809043532777e8,3.385118169999987e6,1,0.020992040634155273,false
3180,1.3438857546629962e8,6.77031803691563e6,2,0.03196215629577637,false
3181,1.3438876101212284e8,6.737114637337387e6,2,0.031738996505737305,false
3182,1.3438894229968405e8,9.998289640166134e6,3,0.04181694984436035,false
3183,1.343889458242758e8,2.2483687851618037e7,6,0.07626485824584961,false
3184,1.343890004522234e8,9.223538172668612e7,23,0.22998809814453125,false
3185,1.343908138813029e8,9.689909909774594e7,23,0.23571395874023438,false
3186,1.3439088856925887e8,1.0130452938093916e7,3,0.0407259464263916,false
3187,1.343910779370176e8,1.1658899318024874e7,3,0.045081138610839844,false
3188,1.3439117886892912e8,9.50932323011902e6,3,0.04100298881530762,false
3189,1.3439144189549205e8,1.9486848463638693e7,5,0.06286287307739258,false
3190,1.3439144189549205e8,3.385118169999987e6,1,0.02019810676574707,false
3191,1.343914625872854e8,2.6795054371822417e8,53,0.5038650035858154,false
3192,1.3439153243104145e8,6.14613492002227e7,11,0.12955689430236816,false
3193,1.3439240945209852e8,9.949439098682025e7,18,0.19820809364318848,false
3194,1.34392590201441e8,9.508346151151808e7,20,0.2136058807373047,false
